Date,Russia,DOE,OPEC,CoVID,Oil_Crash,_Mean-Oil-Stocks,Diff_^SPX,Diff_CL=F,_Mean-Oil-Stocks*100,Diff_^SPX*100,Diff_CL=F*100
11/11/2014,0,0,0,0,0,0.005631303676099042,0.0006966942090356198,0.006976755877023955,0.5631303676099042,0.06966942090356198,0.6976755877023955
11/12/2014,0,0,0,0,0,-0.005490285015718886,-0.0007011166816754955,-0.009751117685707356,-0.5490285015718886,-0.07011166816754955,-0.9751117685707356
11/13/2014,0,0,0,0,0,-0.020672078501250735,0.0005298447465655887,-0.03848148754806302,-2.0672078501250737,0.052984474656558866,-3.848148754806302
11/14/2014,0,0,0,0,0,0.013232895287228352,0.00024027020881067784,0.021695197819890932,1.3232895287228352,0.024027020881067784,2.1695197819890932
11/17/2014,0,0,0,0,0,-0.003075966234417813,0.0007353590216279127,-0.002374047822477965,-0.3075966234417813,0.07353590216279127,-0.2374047822477965
11/18/2014,0,0,0,0,0,0.005638589231964068,0.005133983312177293,-0.013617117763195408,0.5638589231964068,0.5133983312177293,-1.3617117763195408
11/19/2014,0,0,0,0,0,0.005761620381542755,-0.0015011590075549863,-0.00040207450812845824,0.5761620381542755,-0.15011590075549863,-0.040207450812845824
11/20/2014,0,0,0,0,0,0.014617608235026086,0.0019670962134916703,0.013408420158868894,1.4617608235026087,0.19670962134916703,1.3408420158868894
11/21/2014,0,0,0,0,0,0.008692399978401502,0.0052368773596394025,0.012304846290618343,0.8692399978401502,0.5236877359639402,1.2304846290618343
11/24/2014,0,0,0,0,0,-0.006006541808785529,0.0028640233144536786,-0.0095412800490291,-0.6006541808785528,0.28640233144536786,-0.9541280049029099
11/25/2014,0,0,0,0,0,-0.010350754012779134,-0.0011500296768531815,-0.022301431362228508,-1.0350754012779133,-0.11500296768531815,-2.2301431362228508
11/26/2014,0,0,0,0,0,-0.0067594309440346945,0.0028059818899186517,-0.005398757136661048,-0.6759430944034694,0.28059818899186517,-0.5398757136661048
11/28/2014,0,0,1,0,0,-0.07437714917120641,-0.002542427180532325,-0.10232054099228305,-7.437714917120641,-0.2542427180532325,-10.232054099228305
12/1/2014,0,0,1,0,0,-0.010802047159571004,-0.006829362527492333,0.043083876165991075,-1.0802047159571004,-0.6829362527492333,4.3083876165991075
12/2/2014,0,0,1,0,0,0.005174380566406169,0.006384461097458161,-0.03072467748669605,0.5174380566406168,0.6384461097458161,-3.072467748669605
12/3/2014,0,0,1,0,0,0.012662416485875896,0.0037647427417917267,0.007476076862046321,1.2662416485875896,0.3764742741791727,0.7476076862046321
12/4/2014,0,0,1,0,0,-0.01554789945189843,-0.0011618962070774064,-0.00845947934192448,-1.554789945189843,-0.11618962070774064,-0.8459479341924481
12/5/2014,0,0,1,0,0,-0.020452308467429087,0.0016652165347093018,-0.014518803414899306,-2.045230846742909,0.16652165347093018,-1.4518803414899306
12/8/2014,0,0,1,0,0,-0.05550717556179937,-0.007256565211683386,-0.04237541397347322,-5.550717556179937,-0.7256565211683386,-4.2375413973473215
12/9/2014,0,0,1,0,0,0.014226574995904998,-0.00023782354133117245,0.012212537146409241,1.4226574995904997,-0.023782354133117245,1.2212537146409241
12/10/2014,0,0,1,0,0,-0.037277735168194194,-0.01635096881921505,-0.04512693641314447,-3.7277735168194193,-1.635096881921505,-4.512693641314447
12/11/2014,0,0,1,0,0,-0.0014324460911125103,0.0045356892119050585,-0.01624545267606281,-0.14324460911125103,0.45356892119050585,-1.624545267606281
12/12/2014,0,0,1,0,0,-0.014614948920804898,-0.016213587335965784,-0.035696403042772995,-1.4614948920804898,-1.6213587335965784,-3.5696403042772995
12/15/2014,0,0,1,0,0,-0.01900583167733493,-0.006342586611898127,-0.032866311723644626,-1.9005831677334928,-0.6342586611898127,-3.2866311723644626
12/16/2014,0,0,1,0,0,0.01264904763289725,-0.008489022887163578,0.0003577259491729379,1.264904763289725,-0.8489022887163578,0.03577259491729379
12/17/2014,0,0,1,0,0,0.05928661647554472,0.020352415732846962,0.009654942116590126,5.928661647554472,2.0352415732846962,0.9654942116590126
12/18/2014,0,0,1,0,0,0.01848834322555168,0.02401520473971619,-0.04179211190607046,1.848834322555168,2.401520473971619,-4.179211190607046
12/19/2014,0,0,1,0,0,0.02409398278694441,0.004570048934014581,0.04453889891383711,2.409398278694441,0.4570048934014581,4.453889891383711
12/22/2014,0,0,1,0,0,-0.008001358154030974,0.003810463907886641,-0.02229303124602844,-0.8001358154030974,0.3810463907886641,-2.229303124602844
12/23/2014,0,0,1,0,0,0.015114331247747456,0.0017463617463617798,0.033659078299804746,1.5114331247747457,0.17463617463617798,3.3659078299804746
12/24/2014,0,0,1,0,0,-0.0059952921584384145,-0.00013929653841071588,-0.022408942633617035,-0.5995292158438414,-0.013929653841071588,-2.2408942633617035
12/26/2014,0,0,1,0,0,0.0015794602574502649,0.003309574570383944,-0.019878234371747627,0.15794602574502647,0.3309574570383944,-1.9878234371747627
12/29/2014,0,0,0,0,0,0.0038052864228188357,0.0008617745425745227,-0.020464077128676705,0.38052864228188354,0.08617745425745227,-2.0464077128676705
12/30/2014,0,0,0,0,0,-0.00640920669714562,-0.0048886047197381766,0.009513119114472168,-0.640920669714562,-0.48886047197381766,0.9513119114472168
12/31/2014,0,0,0,0,0,-0.0063415435002738,-0.010310858415930158,-0.015705810992178715,-0.63415435002738,-1.0310858415930158,-1.5705810992178715
1/2/2015,0,0,0,0,0,0.011290441672247792,-0.0003399636723855348,-0.010887963695711877,1.1290441672247793,-0.03399636723855348,-1.0887963695711877
1/5/2015,0,0,0,0,0,-0.04764699014884616,-0.018278105145113743,-0.050294131338965986,-4.764699014884616,-1.8278105145113743,-5.029413133896599
1/6/2015,0,0,0,0,0,-0.022553188643474886,-0.008893471722946522,-0.042166278412213876,-2.2553188643474886,-0.8893471722946522,-4.216627841221388
1/7/2015,0,0,0,0,0,0.0005027270957683183,0.01162984267174294,0.015021932320442133,0.05027270957683183,1.162984267174294,1.5021932320442133
1/8/2015,0,0,0,0,0,0.028303437758182032,0.017888280629516196,0.0028776852057026403,2.830343775818203,1.7888280629516196,0.28776852057026403
1/9/2015,0,0,0,0,0,-0.004861975242919957,-0.008403811034715436,-0.008813287499630618,-0.4861975242919957,-0.8403811034715436,-0.8813287499630618
1/12/2015,0,0,0,0,0,-0.03463471537574481,-0.008093685160912578,-0.04735320278381394,-3.4634715375744807,-0.8093685160912578,-4.735320278381394
1/13/2015,0,0,0,0,0,-0.011590908242933623,-0.0025785552362955766,-0.003907104544565554,-1.1590908242933624,-0.25785552362955766,-0.3907104544565554
1/14/2015,0,0,0,0,0,0.006664100722329212,-0.005813067327385291,0.05643931547255865,0.6664100722329213,-0.5813067327385291,5.643931547255865
1/15/2015,0,0,0,0,0,-0.008736087795411957,-0.009247875921837956,-0.04599834082699461,-0.8736087795411956,-0.9247875921837956,-4.599834082699461
1/16/2015,0,0,0,0,0,0.03394535583066403,0.013424199395820402,0.05275672706397794,3.3945355830664026,1.3424199395820402,5.275672706397794
1/20/2015,0,0,0,0,0,-0.003660774715483655,0.0015499523698385698,-0.047237611458852635,-0.3660774715483655,0.15499523698385698,-4.7237611458852635
1/21/2015,0,0,0,0,0,0.02336144536585115,0.004731623968765364,0.029963341408420163,2.336144536585115,0.4731623968765364,2.9963341408420163
1/22/2015,0,0,0,0,0,0.003523496074360028,0.015269721916580492,-0.030765957378860564,0.3523496074360028,1.5269721916580492,-3.0765957378860564
1/23/2015,0,0,0,0,0,0.003037769703004197,-0.005491522439307173,-0.015547423868537802,0.3037769703004197,-0.5491522439307173,-1.5547423868537802
1/26/2015,0,0,0,0,0,0.016984084939544827,0.002568460857030219,-0.00965120915192641,1.6984084939544828,0.2568460857030219,-0.965120915192641
1/27/2015,0,0,0,0,0,0.005877778606940169,-0.013387862410411011,0.02392022103783087,0.5877778606940169,-1.338786241041101,2.392022103783087
1/28/2015,0,0,0,0,0,-0.036991882825499166,-0.013495609366348305,-0.03850311046770927,-3.6991882825499167,-1.3495609366348305,-3.8503110467709267
1/29/2015,0,0,0,0,0,0.00197011413680806,0.009534685287099887,0.001799730370851238,0.197011413680806,0.9534685287099887,0.1799730370851238
1/30/2015,0,0,0,0,0,0.01532698241222639,-0.012991965252009852,0.0833146867476402,1.5326982412226389,-1.2991965252009852,8.33146867476402
2/2/2015,0,0,0,0,0,0.0337658402551507,0.01296246371066978,0.02757043884911603,3.37658402551507,1.296246371066978,2.757043884911603
2/3/2015,0,0,0,0,0,0.02931855484147379,0.014439495293299576,0.07020374346703262,2.931855484147379,1.4439495293299576,7.020374346703262
2/4/2015,0,0,0,0,0,-0.016358536254105296,-0.0041560462088314765,-0.08671062281387465,-1.6358536254105296,-0.41560462088314765,-8.671062281387465
2/5/2015,0,0,0,0,0,0.017133959601159873,0.010291406686777416,0.041898838954191886,1.7133959601159872,1.0291406686777416,4.189883895419189
2/6/2015,0,0,0,0,0,0.003702312110855486,-0.0034181723141418763,0.0239698711459031,0.3702312110855486,-0.34181723141418763,2.39698711459031
2/9/2015,0,0,0,0,0,-0.0005747990384703574,-0.004247194360987749,0.02263497803689285,-0.05747990384703574,-0.42471943609877494,2.263497803689285
2/10/2015,0,0,0,0,0,0.0011078113148409174,0.010675561019232394,-0.053726827843277314,0.11078113148409174,1.0675561019232394,-5.372682784327731
2/11/2015,0,0,0,0,0,-0.007947276237947448,-0.00002903358867545336,-0.023590569659673655,-0.7947276237947448,-0.002903358867545336,-2.3590569659673655
2/12/2015,0,0,0,0,0,0.014580799129849178,0.009644506431775834,0.048525776504511065,1.4580799129849178,0.9644506431775834,4.8525776504511065
2/13/2015,0,0,0,0,0,0.018016708320729713,0.004074738491730789,0.03065806918360714,1.8016708320729713,0.40747384917307894,3.065806918360714
2/17/2015,0,0,0,0,0,0.006573774137583806,0.0015975744623728527,0.014209928331680555,0.6573774137583805,0.15975744623728527,1.4209928331680555
2/18/2015,0,0,0,0,0,-0.014610501834072037,-0.0003143092177338991,-0.025966736808259228,-1.4610501834072036,-0.03143092177338991,-2.5966736808259228
2/19/2015,0,0,0,0,0,-0.00021340776642726766,-0.0010620573331896477,-0.018795541881630573,-0.021340776642726766,-0.10620573331896477,-1.8795541881630573
2/20/2015,0,0,0,0,0,-0.000041399645258723604,0.006126533626735764,-0.016028141072516044,-0.004139964525872361,0.6126533626735764,-1.6028141072516044
2/23/2015,0,0,0,0,0,-0.003299442577447483,-0.0003033391953459752,-0.01767976533473814,-0.32994425774474834,-0.03033391953459752,-1.767976533473814
2/24/2015,0,0,0,0,0,0.002856147011595353,0.002758770892866691,-0.003437856036798803,0.2856147011595353,0.2758770892866691,-0.3437856036798803
2/25/2015,0,0,0,0,0,0.014251984528476586,-0.0007657236475081541,0.03469973501477264,1.4251984528476587,-0.07657236475081541,3.4699735014772637
2/26/2015,0,0,0,0,0,-0.018360100138158374,-0.001476028227480719,-0.05530502876434262,-1.8360100138158375,-0.1476028227480719,-5.530502876434262
2/27/2015,0,0,0,0,0,-0.0008232227447855373,-0.0029563045487578377,0.033008100747924596,-0.08232227447855373,-0.29563045487578377,3.3008100747924596
3/2/2015,0,0,0,0,0,-0.017208861031289217,0.006124919257840311,-0.0034163620313416576,-1.7208861031289218,0.6124919257840311,-0.34163620313416576
3/3/2015,0,0,0,0,0,0.009442899895856763,-0.0045385421527393,0.01875378710050768,0.9442899895856763,-0.45385421527393,1.875378710050768
3/4/2015,0,0,0,0,0,-0.006329088181059085,-0.00438850348301556,0.019992048938669127,-0.6329088181059085,-0.438850348301556,1.9992048938669127
3/5/2015,0,0,0,0,0,-0.004529489296969409,0.0011960799848387271,-0.014942761032492702,-0.45294892969694095,0.11960799848387271,-1.4942761032492702
3/6/2015,0,0,0,0,0,-0.01755497985517691,-0.014173946589881803,-0.022655590015923877,-1.755497985517691,-1.4173946589881803,-2.2655590015923877
3/9/2015,0,0,0,0,0,-0.008699367583745607,0.0039444211911976446,0.007861305882892022,-0.8699367583745607,0.39444211911976446,0.7861305882892022
3/10/2015,0,0,0,0,0,-0.014880447844999714,-0.01696133008584244,-0.03419998168945315,-1.4880447844999714,-1.696133008584244,-3.419998168945315
3/11/2015,0,0,0,0,0,0.003864477004388814,-0.0019176795748703235,-0.0024850433693706098,0.3864477004388814,-0.19176795748703235,-0.24850433693706098
3/12/2015,0,0,0,0,0,-0.006682003616970429,0.012601439566208406,-0.0232509648008834,-0.6682003616970429,1.2601439566208406,-2.32509648008834
3/13/2015,0,0,0,0,0,-0.007068888820534178,-0.006074710968194674,-0.046971288423143576,-0.7068888820534178,-0.6074710968194674,-4.697128842314358
3/16/2015,0,0,0,0,0,0.009120695931046799,0.013533671171787054,-0.021409435352494066,0.9120695931046798,1.3533671171787054,-2.1409435352494066
3/17/2015,0,0,0,0,0,-0.001251508378367951,-0.003320173700583018,-0.009571603769804038,-0.1251508378367951,-0.3320173700583018,-0.9571603769804038
3/18/2015,0,0,0,0,0,0.03595035202686935,0.012158421402569175,0.02761161500733178,3.595035202686935,1.2158421402569175,2.761161500733178
3/19/2015,0,0,0,0,0,-0.017462286105976225,-0.004872579408787825,-0.015673998328059047,-1.7462286105976226,-0.4872579408787825,-1.5673998328059047
3/20/2015,0,0,0,0,0,0.009707983011416071,0.00901275466979845,0.0400364461529783,0.9707983011416071,0.9012754669798451,4.00364461529783
3/23/2015,0,0,0,0,0,-0.000732802298522651,-0.0017457310425351702,0.0378390090998717,-0.0732802298522651,-0.17457310425351702,3.78390090998717
3/24/2015,0,0,0,0,0,-0.0065950254862061535,-0.006139421956948832,0.001264437463204704,-0.6595025486206153,-0.6139421956948832,0.1264437463204704
3/25/2015,0,0,0,0,0,0.009309032982406462,-0.014558905652342857,0.03578195796670758,0.9309032982406462,-1.4558905652342857,3.578195796670758
3/26/2015,0,0,0,0,0,0.00479112796253262,-0.002377499996742527,0.045112807600185656,0.479112796253262,-0.2377499996742527,4.511280760018566
3/27/2015,0,0,0,0,0,-0.00884953260193938,0.0023685613495147972,-0.04977642150691153,-0.884953260193938,0.23685613495147972,-4.977642150691153
3/30/2015,0,0,0,0,0,0.02100272194041826,0.012236645187396533,-0.0038878377503916983,2.100272194041826,1.2236645187396533,-0.38878377503916983
3/31/2015,0,0,0,0,0,-0.005189668536924518,-0.008795775050879251,-0.022185740022270695,-0.5189668536924518,-0.8795775050879251,-2.2185740022270695
4/1/2015,0,0,0,0,0,0.00337187045048327,-0.003965371271123064,0.052310961308550175,0.33718704504832697,-0.3965371271123064,5.2310961308550175
4/2/2015,0,0,0,0,0,0.0010123283658255943,0.0035296669586522,-0.01896587662298843,0.10123283658255942,0.35296669586522,-1.8965876622988431
4/6/2015,0,0,0,0,0,0.01802674461483493,0.0066088151237357895,0.0610500618083436,1.802674461483493,0.660881512373579,6.10500618083436
4/7/2015,0,0,0,0,0,0.0017140306580215776,-0.0020619040578628844,0.035289608249462256,0.17140306580215775,-0.20619040578628844,3.5289608249462256
4/8/2015,0,0,0,0,0,-0.010175938814819943,0.002682533127767339,-0.06595037798222869,-1.0175938814819943,0.2682533127767339,-6.595037798222869
4/9/2015,0,0,0,0,0,0.01436207192708328,0.004457481018385057,0.0073384125350866025,1.436207192708328,0.44574810183850566,0.7338412535086603
4/10/2015,0,0,0,0,0,0.006424402154164556,0.005202865037342352,0.016735547525088545,0.6424402154164556,0.5202865037342352,1.6735547525088545
4/13/2015,0,0,0,0,0,-0.013644021174067947,-0.00458128059365126,0.0052285139611716325,-1.3644021174067946,-0.458128059365126,0.5228513961171632
4/14/2015,0,0,0,0,0,0.020205670425963218,0.0016297588743277025,0.02658449378100003,2.020567042596322,0.16297588743277025,2.658449378100003
4/15/2015,0,0,0,0,0,0.021720107561540764,0.005148195696902835,0.05817223533238547,2.1720107561540765,0.5148195696902835,5.817223533238547
4/16/2015,0,0,0,0,0,-0.0012008634113502281,-0.0007784436134247175,0.005674759678805152,-0.12008634113502281,-0.07784436134247175,0.5674759678805152
4/17/2015,0,0,0,0,0,-0.011588006558316035,-0.011311245518606405,-0.017104521630497582,-1.1588006558316035,-1.1311245518606405,-1.7104521630497582
4/20/2015,0,0,0,0,0,0.004832913461717696,0.009235131672624686,0.011481868862154743,0.48329134617176955,0.9235131672624686,1.1481868862154743
4/21/2015,0,0,0,0,0,-0.010771660941802721,-0.0014806053255762563,-0.019865248764875054,-1.077166094180272,-0.14806053255762563,-1.9865248764875054
4/22/2015,0,0,0,0,0,0.007339216556061619,0.005087480356207541,0.01628667305855136,0.7339216556061618,0.5087480356207541,1.628667305855136
4/23/2015,0,0,0,0,0,0.006721171992261271,0.002357715893671175,0.02813393581459378,0.6721171992261271,0.2357715893671175,2.813393581459378
4/24/2015,0,0,0,0,0,-0.002209881126028416,0.002252800575326619,-0.010218221950761053,-0.2209881126028416,0.2252800575326619,-1.0218221950761053
4/27/2015,0,0,0,0,0,-0.005301151507332282,-0.004141314249916261,-0.0027996472990409194,-0.5301151507332281,-0.41413142499162614,-0.27996472990409194
4/28/2015,0,0,0,0,0,0.004682474815593261,0.0027692316953564777,0.0012282802730758657,0.4682474815593261,0.2769231695356478,0.12282802730758657
4/29/2015,0,0,0,0,0,0.011287788949679065,-0.0037403355807980043,0.0266386333890829,1.1287788949679065,-0.37403355807980043,2.66386333890829
4/30/2015,0,0,0,0,0,-0.0045533988625077225,-0.010128906614839228,0.017924192629572788,-0.45533988625077226,-1.0128906614839228,1.7924192629572788
5/1/2015,0,0,0,0,0,0.005391448645750127,0.010923001659165044,-0.008049631622310871,0.5391448645750128,1.0923001659165044,-0.8049631622310871
5/4/2015,0,0,0,0,0,-0.0054155423707438755,0.002940748690645867,-0.0037193781069789766,-0.5415542370743875,0.2940748690645867,-0.37193781069789766
5/5/2015,0,0,0,0,0,-0.01090424133082681,-0.011837383677612334,0.02494487040710247,-1.0904241330826812,-1.1837383677612334,2.494487040710247
5/6/2015,0,0,0,0,0,-0.007688989881836421,-0.004455724813014705,0.00877481400509228,-0.7688989881836421,-0.44557248130147054,0.877481400509228
5/7/2015,0,0,0,0,0,-0.0061220449356995665,0.0037738134388320965,-0.03266045738551804,-0.6122044935699567,0.37738134388320965,-3.266045738551804
5/8/2015,0,0,0,0,0,0.014783666813453564,0.013457901176364917,0.007634896054027562,1.4783666813453564,1.3457901176364917,0.7634896054027562
5/11/2015,0,0,0,0,0,-0.017104684376623523,-0.005089560528435566,-0.0023572889558378662,-1.7104684376623522,-0.5089560528435566,-0.23572889558378662
5/12/2015,0,0,0,0,0,0.003449103219016402,-0.0029496376848567873,0.025316455696202445,0.3449103219016402,-0.29496376848567873,2.5316455696202445
5/13/2015,0,0,0,0,0,-0.0024425418984165698,-0.00030495478248648844,-0.004115226337448541,-0.24425418984165698,-0.030495478248648844,-0.4115226337448541
5/14/2015,0,0,0,0,0,0.0031370656174916542,0.010779286625573148,-0.010247916229500276,0.31370656174916545,1.0779286625573148,-1.0247916229500276
5/15/2015,0,0,0,0,0,0.004259979163133656,0.0007684139066803652,-0.003173053407098614,0.42599791631336564,0.07684139066803652,-0.3173053407098614
5/18/2015,0,0,0,0,0,0.002286378933675957,0.003047948049283322,-0.004355810479393485,0.22863789336759568,0.3047948049283322,-0.4355810479393485
5/19/2015,0,0,0,0,0,-0.013452722155389873,-0.0006433745436266181,-0.03651357853776738,-1.3452722155389873,-0.0643374543626618,-3.6513578537767377
5/20/2015,0,0,0,0,0,-0.0002714325172676381,-0.0009305162517933008,0.030038443435586037,-0.027143251726763813,-0.09305162517933008,3.0038443435586037
5/21/2015,0,0,0,0,0,0.0070098973373092,0.0023378744854138933,0.02950155462820514,0.70098973373092,0.23378744854138933,2.950155462820514
5/22/2015,0,0,0,0,0,-0.003766972398858671,-0.002233886303356414,-0.01646903787707832,-0.37669723988586706,-0.22338863033564138,-1.6469037877078319
5/26/2015,0,0,0,0,0,-0.016040464275410338,-0.010281980197837881,-0.028298767696950056,-1.6040464275410338,-1.028198019783788,-2.8298767696950056
5/27/2015,0,0,0,0,0,-0.002328779749676745,0.009162641262365545,-0.008960890379153152,-0.2328779749676745,0.9162641262365545,-0.8960890379153152
5/28/2015,0,0,0,0,0,-0.008435806146242708,-0.0012667608976734135,0.0029560422292504995,-0.8435806146242708,-0.12667608976734135,0.29560422292504995
5/29/2015,0,0,0,0,0,-0.001083878161973607,-0.0063184691730722164,0.04542300482008943,-0.1083878161973607,-0.6318469173072216,4.542300482008943
6/1/2015,0,0,0,0,0,-0.004927266790972537,0.002059461282371222,-0.001658349508894097,-0.4927266790972537,0.20594612823712222,-0.1658349508894097
6/2/2015,0,0,0,0,0,0.005562552884033521,-0.0010085961899480855,0.017607932643853186,0.5562552884033521,-0.10085961899480855,1.7607932643853186
6/3/2015,0,0,0,0,0,-0.011473439776552102,0.0021188711112078984,-0.026444645384773535,-1.1473439776552103,0.21188711112078984,-2.6444645384773535
6/4/2015,0,0,0,0,0,-0.016448975846936654,-0.008623167576889856,-0.02749831332045738,-1.6448975846936653,-0.8623167576889856,-2.749831332045738
6/5/2015,0,0,0,0,0,0.010539117537558531,-0.0014361829335245435,0.019482777036469612,1.053911753755853,-0.14361829335245435,1.9482777036469612
6/8/2015,0,0,0,0,0,-0.009339575422360366,-0.006474509789282434,-0.016742798251032642,-0.9339575422360367,-0.6474509789282434,-1.6742798251032642
6/9/2015,0,0,0,0,0,0.0010032062543187715,0.00041835300422188304,0.034399725163328565,0.10032062543187716,0.041835300422188304,3.4399725163328565
6/10/2015,0,0,0,0,0,0.012923159438229257,0.012042424827124476,0.021449965557355677,1.2923159438229257,1.2042424827124476,2.1449965557355677
6/11/2015,0,0,0,0,0,-0.002264263572216235,0.0017386264178671507,-0.010743933650224968,-0.22642635722162352,0.17386264178671507,-1.0743933650224968
6/12/2015,0,0,0,0,0,-0.00974885524567328,-0.0069942998817651425,-0.013328967700995564,-0.9748855245673279,-0.6994299881765143,-1.3328967700995564
6/15/2015,0,0,0,0,0,0.003440848761860895,-0.004622572493653387,-0.00733820269224994,0.3440848761860895,-0.46225724936533874,-0.733820269224994
6/16/2015,0,0,0,0,0,0.005609076470315379,0.0056898566086796,0.00756049663102365,0.5609076470315378,0.56898566086796,0.756049663102365
6/17/2015,0,0,0,0,0,-0.001711183874342941,0.0019796413026920145,-0.0008338010795395645,-0.17111838743429408,0.19796413026920145,-0.08338010795395645
6/18/2015,0,0,0,0,0,-0.0006496001241409801,0.009902710578908236,0.008845170397031588,-0.06496001241409802,0.9902710578908236,0.8845170397031588
6/19/2015,0,0,0,0,0,-0.010909257542826086,-0.0053035017498218595,-0.013895783986538457,-1.0909257542826087,-0.530350174982186,-1.3895783986538457
6/22/2015,0,0,0,0,0,0.017133175664959022,0.006094866554531064,0.0011742944825949841,1.7133175664959022,0.6094866554531064,0.11742944825949841
6/23/2015,0,0,0,0,0,0.007297735714197016,0.0006358685039113965,0.02228548943626718,0.7297735714197017,0.06358685039113965,2.228548943626718
6/24/2015,0,0,0,0,0,-0.007732090426073164,-0.00735329696164333,-0.012129124473493902,-0.7732090426073164,-0.735329696164333,-1.2129124473493902
6/25/2015,0,0,0,0,0,-0.01512948058744539,-0.0029735743006855664,-0.00945743637788199,-1.512948058744539,-0.29735743006855664,-0.9457436377881989
6/26/2015,0,0,0,0,0,0.002989912747147059,-0.0003900796440671206,-0.001172524186426327,0.2989912747147059,-0.03900796440671206,-0.1172524186426327
6/29/2015,0,0,0,0,0,-0.01974406534672461,-0.02086619391956246,-0.02180109364035665,-1.9744065346724609,-2.086619391956246,-2.180109364035665
6/30/2015,0,0,0,0,0,0.01023010465907589,0.0026584898861461426,0.019543962864090103,1.023010465907589,0.26584898861461426,1.9543962864090103
7/1/2015,0,0,0,0,0,-0.0164425729701352,0.006936040108400654,-0.042206189418349416,-1.64425729701352,0.6936040108400654,-4.220618941834942
7/2/2015,0,0,0,0,0,0.006060965328546645,-0.0003080227407983305,-0.0005266639708401133,0.6060965328546646,-0.030802274079833047,-0.05266639708401133
7/6/2015,0,0,0,0,0,-0.01941032000097072,-0.003861756863082544,-0.07728792380629723,-1.9410320000970718,-0.3861756863082544,-7.728792380629724
7/7/2015,0,0,0,0,0,0.013071340419412334,0.00608097510857486,-0.0038072901749430788,1.3071340419412334,0.608097510857486,-0.3807290174943079
7/8/2015,0,0,0,0,0,-0.02754955408101792,-0.016652749054007043,-0.012994463622820751,-2.7549554081017917,-1.6652749054007043,-1.299446362282075
7/9/2015,0,0,0,0,0,0.00756396123340516,0.0022622025726091177,0.021877971346269787,0.756396123340516,0.22622025726091177,2.1877971346269787
7/10/2015,0,0,0,0,0,0.0018750607581766072,0.012338485100151564,-0.0007578079150272199,0.1875060758176607,1.2338485100151564,-0.07578079150272199
7/13/2015,0,0,0,0,0,0.010579846504300628,0.011066049239604414,-0.010238924883231859,1.0579846504300627,1.1066049239604414,-1.023892488323186
7/14/2015,0,0,0,0,0,0.01208298568120362,0.004453159211633695,0.016091956710932998,1.208298568120362,0.4453159211633695,1.6091956710932998
7/15/2015,0,0,0,0,0,-0.0221170027255745,-0.000734986066058041,-0.03073154298604197,-2.21170027255745,-0.0734986066058041,-3.073154298604197
7/16/2015,0,0,0,0,0,-0.0028060289499893857,0.008014680412562258,-0.009725734321805679,-0.2806028949989386,0.8014680412562258,-0.9725734321805679
7/17/2015,0,0,0,0,0,-0.015059990522755052,0.001106182994042637,-0.0003928591204795939,-1.5059990522755051,0.11061829940426371,-0.03928591204795939
7/20/2015,0,0,0,0,0,-0.02528737507518536,0.00077123387202227,-0.014541125420411305,-2.528737507518536,0.077123387202227,-1.4541125420411305
7/21/2015,0,0,0,0,0,-0.0024754526800199093,-0.0042616893616069795,0.0041874193037518825,-0.24754526800199092,-0.42616893616069795,0.41874193037518825
7/22/2015,0,0,0,0,0,-0.01516914643586379,-0.0023877098952062026,-0.023232763492105346,-1.516914643586379,-0.23877098952062026,-2.3232763492105346
7/23/2015,0,0,0,0,0,-0.0004906055769551138,-0.005676040278268291,-0.01504366506259125,-0.049060557695511375,-0.5676040278268291,-1.504366506259125
7/24/2015,0,0,0,0,0,-0.021952541778285043,-0.01070332804283558,-0.006398377056954452,-2.195254177828504,-1.070332804283558,-0.6398377056954452
7/27/2015,0,0,0,0,0,-0.012927499317913926,-0.005775015185050969,-0.015579559815309674,-1.2927499317913926,-0.5775015185050969,-1.5579559815309674
7/28/2015,0,0,0,0,0,0.02706213146627957,0.012386154626733425,0.01244988732193919,2.706213146627957,1.2386154626733425,1.244988732193919
7/29/2015,0,0,0,0,0,0.0151545187503484,0.007318795346650031,0.016882062964131084,1.51545187503484,0.7318795346650031,1.6882062964131084
7/30/2015,0,0,0,0,0,-0.011820439445478503,0.00002836730636679441,-0.005533930163910794,-1.1820439445478503,0.002836730636679441,-0.5533930163910794
7/31/2015,0,0,0,0,0,-0.014247812230190296,-0.002271519985995063,-0.028854111967653417,-1.4247812230190295,-0.2271519985995063,-2.8854111967653417
8/3/2015,0,0,0,0,0,-0.024381693654617297,-0.002756886733696673,-0.04138371831795484,-2.4381693654617296,-0.2756886733696673,-4.138371831795484
8/4/2015,0,0,0,0,0,-0.006346186235853743,-0.002249704779339723,0.012619073115512469,-0.6346186235853744,-0.2249704779339723,1.261907311551247
8/5/2015,0,0,0,0,0,-0.0217854251429718,0.0031146787487494887,-0.012898997178341753,-2.17854251429718,0.31146787487494887,-1.2898997178341753
8/6/2015,0,0,0,0,0,0.01578548789449709,-0.00775298528243118,-0.01085274998686192,1.5785487894497088,-0.775298528243118,-1.085274998686192
8/7/2015,0,0,0,0,0,-0.01683351698928751,-0.0028748824444340126,-0.017689227904758353,-1.683351698928751,-0.28748824444340126,-1.7689227904758353
8/10/2015,0,0,0,0,0,0.049700375862863445,0.012808166466444781,0.024846140394949368,4.970037586286344,1.2808166466444781,2.4846140394949368
